id_compra;cliente;producto;categoria;precio;fecha_compra
334;Fernando Díaz Moreno;Toallas de Cocina Scott;Limpieza;14451.48;2025-07-14
335;Sara Raquel Betancur;Lavaloza Axion;Limpieza;4781.93;2025-03-15
336;Arturo Santiago Pérez;Gaseosa Postobón Manzana;Bebidas;3695.4;2025-03-14
337;Ismael Camilo Forero González;Leche Alquería;Bebidas;29109.79;2025-09-21
338;Lucía Edilma Rangel Narváez;Garbanzo;Granos;20557.52;2025-02-16
339;José Antonio González;Arroz Roa;Alimentos;24030.25;2025-05-20
340;Santiago Edwin Méndez Becerra;Suavitel;Limpieza;24035.39;2025-01-13
341;Campo Franklin Arboleda;Detergente Ariel;Limpieza;25234.9;2025-08-14
342;Fabio Hernández;Cloro Clorox;Limpieza;24765.48;2025-06-13
343;Jessica Diana Lozano;Lavaloza Axion;Limpieza;23682.32;2025-01-08
344;Andrés Rafael Acosta Ramírez;Azúcar Manuelita;Alimentos;26035.37;2024-11-07
345;Alex William Pérez Bohórquez;Suavitel;Limpieza;17126.03;2025-03-30
346;Juan Sierra Figueroa;Detergente Ariel;Limpieza;20509.61;2025-04-20
347;Kelly Clara Arévalo Hernández;Lentejas La Constancia;Alimentos;2416.09;2025-06-24
348;Sandra Suárez Giraldo;Lavaloza Axion;Limpieza;2441.87;2025-05-17
349;María Ramírez;Coca-Cola;Bebidas;5549.24;2025-05-26
350;Andrés Mejía;Garbanzo;Granos;22878.63;2025-07-11
351;Gustavo Camargo Vásquez;Arveja Verde;Granos;23784.48;2025-06-24
352;Cecilia Fonseca García;Harina Pan;Alimentos;16107.48;2025-07-05
353;Rubiela Dayana Cruz;Azúcar Manuelita;Alimentos;14825.19;2025-02-03
354;Mauricio José Restrepo;Arroz Roa;Alimentos;29960.43;2025-05-17
355;Eduardo García Prada;Trigo Integral;Granos;21210.73;2025-09-07
356;María Margoth Buitrago;Arveja Verde;Granos;4057.74;2024-12-30
357;Luis Herrera;Sal Refisal;Alimentos;19032.33;2025-05-10
358;Laura Ramos Martínez;Lentejas La Constancia;Alimentos;9700.45;2025-06-20
359;Dany Hernández;Agua Brisa con gas;Bebidas;29849.58;2024-11-26
360;Claudia María Rodríguez;Té Lipton Durazno;Bebidas;16155.43;2025-05-24
361;Luz Palacio;Garbanzo;Granos;24206.69;2025-02-02
362;Lizeth Carvajal Rentería;Aceite Premier;Alimentos;14041.96;2025-02-12
363;María Zambrano;Desinfectante Fabuloso;Limpieza;11490.09;2024-12-25
364;Wilson Sánchez Ochoa;Trigo Integral;Granos;13647.71;2025-05-29
365;Álvaro Burgos;Sal Refisal;Alimentos;13949.39;2025-04-01
366;Cristian Alfredo Zapata;Gaseosa Postobón Manzana;Bebidas;28700.59;2025-10-01
367;Alexis Edwin Sanabria Saavedra;Garbanzo;Granos;4554.29;2025-02-11
368;Margarita Isabel Valderrama;Fríjoles Diana;Alimentos;14092.54;2025-06-09
369;Alonso Eduardo Arias Pérez;Jugo Hit;Bebidas;17578.38;2025-05-04
370;Valentina Delgado Valderrama;Agua Cristal;Bebidas;13502.64;2025-01-21
371;Johanna Vega;Maíz Blanco;Granos;29115.16;2024-10-12
372;Mariela Amelia Moreno;Gaseosa Postobón Manzana;Bebidas;4900.82;2025-06-02
373;Yuliana Beatriz Calderón Jiménez;Suavitel;Limpieza;20388.62;2024-11-03
374;Milton David Rentería;Detergente Ariel;Limpieza;11803.19;2025-04-24
375;Carmenza Sonia Calderón Gutiérrez;Agua Cristal;Bebidas;23352.96;2025-02-25
376;Andrea Luz Gallego Villamil;Desinfectante Fabuloso;Limpieza;25664.34;2024-11-12
377;Ángela María Burgos;Azúcar Manuelita;Alimentos;2810.69;2025-06-12
378;Fanny Alejandra López;Jugo de Guayaba del Valle;Bebidas;27803.05;2025-08-08
379;Beatriz Bedoya;Coca-Cola;Bebidas;7079.36;2024-11-06
380;María Xiomara Camargo;Desinfectante Fabuloso;Limpieza;3948.39;2025-07-29
381;Jair Pérez;Fríjoles Diana;Alimentos;22891.13;2025-04-02
382;Diego Francisco Agudelo Duque;Desinfectante Fabuloso;Limpieza;13755.31;2025-08-02
383;Arley César Agudelo;Jugo Hit;Bebidas;12361.49;2025-05-21
384;Jhonatan David Quintero Alvarado;Agua Cristal;Bebidas;26733.58;2025-08-21
385;Diana Blanca Díaz Guerrero;Suavitel;Limpieza;23124.2;2024-11-06
386;María María Sánchez Moreno;Fríjoles Diana;Alimentos;9618.88;2025-02-06
387;Rafael Dario Herrera;Arveja Verde;Granos;18998.13;2024-10-25
388;Juan José Erazo;Fríjol Cargamanto;Granos;8035.93;2025-06-27
389;Edison Moreno Bermúdez;Sal Refisal;Alimentos;14037.58;2024-10-08
390;Carlos Antonio Ramírez;Té Lipton Durazno;Bebidas;16754.16;2025-02-06
391;María Luz Quintero;Coca-Cola;Bebidas;8174.52;2024-12-09
392;Paola Johanna Ospino Marín;Arroz Roa;Alimentos;7723.85;2025-02-14
393;Claudia Cárdenas;Suavitel;Limpieza;23396.51;2025-08-31
394;Elcy Isabel Rivera Rodríguez;Gaseosa Postobón Manzana;Bebidas;5359.56;2025-02-27
395;Fredy José Ortega;Trigo Integral;Granos;6919.45;2025-05-30
396;Johana Mary Martínez Ramos;Lentejas Ramo;Granos;16007.35;2025-07-17
397;Cecilia Hoyos Arenas;Agua Cristal;Bebidas;13117.99;2025-05-07
398;Jair Martínez Romero;Atún Van Camps;Alimentos;2524.76;2025-02-06
399;Esther Gloria Álvarez;Sal Refisal;Alimentos;18121.26;2024-10-07
400;Alberto Armando Rojas Medina;Trigo Integral;Granos;10106.43;2025-04-30
401;Pilar Rincón Romero;Maíz Blanco;Granos;29053.59;2025-03-28
402;Campo David Domínguez;Toallas de Cocina Scott;Limpieza;25296.73;2024-10-15
403;Sofía Isabel Cáceres;Agua Cristal;Bebidas;14227.93;2025-05-20
404;Victoria María Sierra;Aceite Premier;Alimentos;14198.94;2024-11-01
405;Carmen Luz Ceballos;Garbanzo;Granos;13081.47;2025-09-06
406;Sebastián Sánchez;Gaseosa Postobón Manzana;Bebidas;8204.02;2025-03-04
407;Mauricio Romero Arévalo;Detergente Ariel;Limpieza;16293.53;2024-11-20
408;Liliana Sandra Narváez Vergara;Aceite Premier;Alimentos;27365.84;2025-08-18
409;Gregorio Vargas Navarro;Gaseosa Postobón Manzana;Bebidas;22366.61;2025-07-01
410;Humberto Mejía Ríos;Cloro Clorox;Limpieza;4878.53;2024-10-15
411;Maritza Margarita Zapata;Leche Alquería;Bebidas;6857.97;2025-07-26
412;María Duque Leal;Detergente Ariel;Limpieza;6960.09;2025-05-17
413;Paula Yolanda Caicedo Martínez;Arveja Verde;Granos;23124.48;2025-07-15
414;Carmen Salazar;Maíz Pira;Granos;26198.91;2025-09-16
415;Fernando Loaiza Suárez;Jugo Hit;Bebidas;14313.36;2025-07-09
416;Jairo Maldonado;Arveja Verde;Granos;19678.78;2024-11-22
417;Rocío Paula González;Coca-Cola;Bebidas;11854.38;2025-04-09
418;Fernanda Rita Gómez Arboleda;Azúcar Manuelita;Alimentos;14928.79;2025-07-02
419;Juan Guerrero Ariza;Arroz Roa;Alimentos;12324.65;2025-04-27
420;Fernanda Vélez;Agua Cristal;Bebidas;20050.66;2025-09-27
421;Sandra Gómez Londoño;Atún Van Camps;Alimentos;14955.93;2025-02-26
422;Olga García Arias;Harina Pan;Alimentos;27453.4;2025-07-14
423;Graciela Ramírez;Lavaloza Axion;Limpieza;18940.16;2025-07-30
424;Milena Rojas;Jabón Rey;Limpieza;14614.65;2025-04-07
425;Ligia Gómez Londoño;Agua Cristal;Bebidas;16127.37;2025-08-07
426;Robinson Castro;Jabón Rey;Limpieza;8936.82;2024-12-19
427;Carmen Barrios Flórez;Arveja Verde;Granos;16673.92;2024-10-05
428;Martha Pérez;Lavaloza Axion;Limpieza;12439.86;2025-09-18
429;María Lucía Ramos;Agua Brisa con gas;Bebidas;13445.54;2025-03-11
430;Alba Inés Lozano Parra;Coca-Cola;Bebidas;24098.35;2025-07-23
431;Leandro Gustavo Guzmán;Agua Cristal;Bebidas;11231.34;2025-06-10
432;Jesús Wilmer Agudelo Ramírez;Fríjol Cargamanto;Granos;9055.88;2024-10-08
433;Elmer Eduardo Rivera Barrera;Lavaloza Axion;Limpieza;4282.06;2025-06-20
434;Xiomara Esperanza Luna Sandoval;Lavaloza Axion;Limpieza;10686.49;2025-05-10
435;Cristina Camargo;Avena;Granos;18661.15;2025-05-14
436;Jessica Gaviria;Azúcar Manuelita;Alimentos;17649.82;2024-12-15
437;Gonzalo Jairo Moreno Gómez;Jugo Hit;Bebidas;20763.26;2025-02-11
438;Iván José Arias;Atún Van Camps;Alimentos;16237.68;2025-01-05
439;Oswaldo Javier Cárdenas Caballero;Sal Refisal;Alimentos;10648.25;2024-12-18
440;Daniel Álvaro Mosquera;Lavaloza Axion;Limpieza;28534.71;2025-02-24
441;Tatiana Caro Muñoz;Lentejas Ramo;Granos;8343.21;2025-06-20
442;Mary Páez;Suavitel;Limpieza;4160.62;2025-04-20
443;Andrés Ciro Guevara Ramírez;Arroz Roa;Alimentos;20534.02;2024-11-08
444;Katherine Marina Jiménez;Desinfectante Fabuloso;Limpieza;6319.08;2025-07-30
445;Óscar Cruz Montoya;Suavitel;Limpieza;22193.12;2025-09-22
446;Inés Montenegro Pérez;Atún Van Camps;Alimentos;12200.38;2025-01-08
447;Luis Salgado Gamboa;Toallas de Cocina Scott;Limpieza;19096.67;2025-01-22
448;Andrés Luis González Medina;Lentejas Ramo;Granos;16952.31;2024-10-29
449;Brayan Ignacio Zuluaga García;Té Lipton Durazno;Bebidas;27311.28;2024-12-01
450;Omaira Diana Torres Gutiérrez;Lavaloza Axion;Limpieza;20992.59;2024-10-07
451;Marcela Martínez Quintero;Arveja Verde;Granos;23544.28;2024-10-21
452;Javier Herrera;Trigo Integral;Granos;29055.51;2025-07-06
453;Jessica Kelly Luna;Suavitel;Limpieza;26444.05;2024-11-27
454;Carlos Portilla;Harina Pan;Alimentos;26475.27;2024-12-04
455;María Rosa Cruz;Fríjoles Diana;Alimentos;9981.76;2025-06-24
456;Alonso Caicedo León;Papel Higiénico Familia;Limpieza;14580.94;2025-03-08
457;María Barrera;Desinfectante Fabuloso;Limpieza;4567.98;2025-08-16
458;Sergio Cantillo Figueroa;Toallas de Cocina Scott;Limpieza;26769.63;2025-06-30
459;Camila Molina Betancur;Atún Van Camps;Alimentos;3491.19;2024-10-07
460;María Martínez;Leche Alquería;Bebidas;12812.65;2025-06-02
461;José Ignacio Tovar;Sal Refisal;Alimentos;8287.09;2025-05-23
462;Fernando Arias Quintero;Agua Cristal;Bebidas;25496.94;2025-08-13
463;Stella Damaris Oviedo;Jugo Hit;Bebidas;5852.79;2025-04-06
464;Johanna Ramírez;Té Lipton Durazno;Bebidas;21490.02;2024-11-02
465;Andrés Vélez;Toallas de Cocina Scott;Limpieza;14560.84;2025-01-19
466;Mauricio Posada;Fríjoles Diana;Alimentos;2532.11;2024-11-19
467;Esther Velandia Acosta;Suavitel;Limpieza;17366.52;2025-02-27
468;Ruth María Torres;Garbanzo;Granos;23732.83;2025-07-03
469;Martha Alba García;Papel Higiénico Familia;Limpieza;5411.75;2025-04-11
470;Fernanda Ana Romero Ruiz;Desinfectante Fabuloso;Limpieza;19890.65;2025-06-22
471;Hernando Manuel Pérez Hernández;Garbanzo;Granos;5104.02;2025-09-06
472;Yeison Cortés Ramírez;Maíz Blanco;Granos;19694.74;2024-10-04
473;Enrique Rodolfo Vega Díaz;Suavitel;Limpieza;10155.62;2025-06-23
474;Maricela María Garcés Hernández;Sal Refisal;Alimentos;8735.8;2025-06-01
475;Cecilia Murillo;Avena;Granos;20602.4;2025-10-03
476;Katerine Cardona López;Sal Refisal;Alimentos;3895.02;2025-05-22
477;Orlando Willian Polo;Atún Van Camps;Alimentos;26453.28;2024-12-19
478;Luis Gamboa;Atún Van Camps;Alimentos;29469.1;2025-02-05
479;Henry William Bravo Zapata;Coca-Cola;Bebidas;11998.63;2025-05-05
480;Cielo Duque;Sal Refisal;Alimentos;8751.53;2025-02-13
481;Fabiola Doris Caballero;Sal Refisal;Alimentos;5735.47;2025-05-05
482;Jhon Juan Valencia Salazar;Gaseosa Postobón Manzana;Bebidas;24778.25;2025-01-24
483;Alberto López;Toallas de Cocina Scott;Limpieza;29462.94;2024-11-26
484;Sandra Roa;Avena;Granos;24721.94;2024-10-06
485;Luz Karen Ruiz Pacheco;Harina Pan;Alimentos;3035.55;2025-10-01
486;Claudia Villa Mejía;Jabón Rey;Limpieza;24151.06;2025-09-28
487;Esteban Agudelo;Sal Refisal;Alimentos;28134.39;2025-03-01
488;Andrés Eduardo Pérez;Arveja Verde;Granos;9092.79;2024-11-06
489;Luis Héctor Hernández;Papel Higiénico Familia;Limpieza;11995.28;2024-12-07
490;Carlos Ariza;Sal Refisal;Alimentos;9650.06;2025-08-28
491;Yulieth Duarte Espinosa;Agua Brisa con gas;Bebidas;26905.62;2025-04-28
492;Juan Arroyo Suárez;Trigo Integral;Granos;11493.03;2025-07-29
493;Andrés Ramírez Bedoya;Toallas de Cocina Scott;Limpieza;21377.92;2025-08-16
494;Nelcy Yaneth López;Jugo de Guayaba del Valle;Bebidas;24432.15;2025-04-16
495;Ingrid Arias;Garbanzo;Granos;14057.0;2025-03-11
496;Paola Mejía Soto;Papel Higiénico Familia;Limpieza;10993.92;2024-10-14
497;Edilma Cristina Jiménez Castro;Sal Refisal;Alimentos;20505.74;2025-01-28
498;Milena Elizabeth Jiménez Navarro;Té Lipton Durazno;Bebidas;18873.41;2025-09-25
499;Dairo Estrada;Avena;Granos;21313.41;2025-06-23
500;Omar Restrepo Rodríguez;Té Lipton Durazno;Bebidas;3185.94;2024-10-18
501;Jesús Luis Córdoba Galeano;Agua Brisa con gas;Bebidas;9687.55;2025-02-23
502;Miguel Omar Torres Hernández;Fríjoles Diana;Alimentos;20793.15;2025-06-05
503;Dolores Muñoz Pacheco;Maíz Pira;Granos;16366.41;2025-08-26
504;Blanca Olga Díaz Niño;Jabón Rey;Limpieza;5997.83;2025-06-05
505;Graciela Narváez Gómez;Maíz Blanco;Granos;5534.44;2024-10-07
506;Viviana Claudia Torres Contreras;Lavaloza Axion;Limpieza;12140.22;2025-03-21
507;María Carolina Suárez Rincón;Lentejas La Constancia;Alimentos;21013.74;2024-10-04
508;Ángel Martínez;Gaseosa Postobón Manzana;Bebidas;14430.3;2025-07-14
509;Angélica Vanegas;Lentejas La Constancia;Alimentos;16824.88;2025-05-20
510;Lucía Cortés;Maíz Pira;Granos;20187.7;2025-02-28
511;Cristian Arnulfo Páez Romero;Detergente Ariel;Limpieza;2725.57;2025-07-30
512;Alexander Marino Guerrero Gómez;Toallas de Cocina Scott;Limpieza;16496.87;2025-04-08
513;Antonio Gaitán Muñoz;Azúcar Manuelita;Alimentos;23699.01;2025-06-01
514;Diana Susana Salazar Perea;Lentejas Ramo;Granos;29898.22;2024-11-24
515;Marcela Mabel Monsalve Martínez;Té Lipton Durazno;Bebidas;7604.99;2025-03-24
516;Sebastián Fernando Muñoz Beltrán;Detergente Ariel;Limpieza;14657.2;2025-04-07
517;Rosa Carmen Hurtado Gómez;Garbanzo;Granos;24694.37;2025-04-03
518;Johanna Herrera;Gaseosa Postobón Manzana;Bebidas;21867.13;2025-06-21
519;Gregorio Esteban Ospina;Jugo de Guayaba del Valle;Bebidas;25838.14;2024-11-04
520;Harold Díaz Rodríguez;Lavaloza Axion;Limpieza;16245.16;2024-12-19
521;Rubiela Lorena Jiménez Pinto;Aceite Premier;Alimentos;24177.84;2025-02-28
522;Pablo Diego Gómez;Toallas de Cocina Scott;Limpieza;2735.95;2025-04-01
523;Jonathan Caicedo;Té Lipton Durazno;Bebidas;24502.53;2025-05-29
524;Patricia Rodríguez Miranda;Detergente Ariel;Limpieza;3840.95;2025-07-24
525;Manuel Jhonny Flórez;Arveja Verde;Granos;16719.48;2025-07-16
526;Fernanda Ojeda Silva;Garbanzo;Granos;5509.15;2025-01-08
527;María Gutiérrez Rincón;Agua Cristal;Bebidas;14599.29;2025-04-16
528;Patricia María Martínez;Jugo Hit;Bebidas;26582.88;2025-08-02
529;Amalia Yamile Patiño;Suavitel;Limpieza;14113.31;2025-02-15
530;Elizabeth Ana Hernández Carvajal;Fríjoles Diana;Alimentos;16506.86;2025-03-28
531;Felipe Hernández Caro;Jugo Hit;Bebidas;6535.07;2025-03-20
532;Héctor Forero;Lavaloza Axion;Limpieza;28529.53;2025-07-24
533;Alberto Daniel Gallego Ruiz;Agua Cristal;Bebidas;9016.95;2025-05-13
534;Nidia Alcira Álvarez;Jugo Hit;Bebidas;19500.63;2025-09-29
535;Carlos Rodríguez Martínez;Lentejas La Constancia;Alimentos;18570.64;2025-01-28
536;Alejandro Manuel Mendoza Riascos;Suavitel;Limpieza;20444.52;2025-03-16
537;Mariana Olga Prieto Jiménez;Coca-Cola;Bebidas;25106.62;2025-04-24
538;Mayerly Luz Henao Valencia;Fríjoles Diana;Alimentos;3272.93;2024-12-17
539;María Martha Bonilla Perea;Leche Alquería;Bebidas;23474.85;2024-11-15
540;Lida Kelly Saavedra;Maíz Blanco;Granos;15945.07;2025-06-25
541;Leidy Hernández;Jugo de Guayaba del Valle;Bebidas;15522.45;2025-06-28
542;Juliana Fernández;Fríjol Cargamanto;Granos;14699.24;2025-08-14
543;Edwin David Agudelo;Lentejas La Constancia;Alimentos;14308.95;2025-07-24
544;Angie Tamayo Guerrero;Arveja Verde;Granos;7712.64;2025-01-17
545;Alexis Mejía;Lavaloza Axion;Limpieza;26121.58;2025-05-04
546;Edinson López Ospina;Gaseosa Postobón Manzana;Bebidas;29310.48;2025-02-11
547;Roger Andrés Rodríguez;Lavaloza Axion;Limpieza;16419.44;2025-07-10
548;María Parra Gil;Sal Refisal;Alimentos;8768.66;2025-09-03
549;Sofía Amaya Ruiz;Azúcar Manuelita;Alimentos;14588.69;2025-01-03
550;Hugo Edwin Alfonso Rivera;Detergente Ariel;Limpieza;3416.95;2025-01-28
551;Jesús Gilberto Sánchez Vallejo;Trigo Integral;Granos;8951.57;2024-12-06
552;Eugenia Lucy Gómez;Lavaloza Axion;Limpieza;28145.04;2025-09-05
553;Jhonny Mendoza Rodríguez;Leche Alquería;Bebidas;23367.4;2025-02-07
554;Rosa Ariza;Arveja Verde;Granos;15965.27;2025-08-05
555;Martha Isabel Arroyo Hernández;Té Lipton Durazno;Bebidas;2648.94;2025-01-03
556;María Martínez;Arveja Verde;Granos;29067.23;2025-08-28
557;Edilma Gamboa Muñoz;Lavaloza Axion;Limpieza;3362.43;2024-12-13
558;Edwin Orozco;Té Lipton Durazno;Bebidas;18730.53;2024-12-25
559;Giovanny González;Fríjol Cargamanto;Granos;17027.34;2025-08-25
560;Martín Fernando Campo Ramos;Atún Van Camps;Alimentos;5750.18;2025-06-16
561;Gabriel Leal Arévalo;Gaseosa Postobón Manzana;Bebidas;23387.99;2024-10-04
562;Fernando Torres;Coca-Cola;Bebidas;13216.29;2025-01-03
563;Paola Gómez Giraldo;Lavaloza Axion;Limpieza;17490.24;2025-03-13
564;Blanca Mosquera;Atún Van Camps;Alimentos;16119.15;2025-04-01
565;Jesús Moreno;Agua Cristal;Bebidas;5602.57;2025-05-08
566;Andrés Bedoya Ángel;Atún Van Camps;Alimentos;12449.55;2024-11-11
567;Paola Luz Gómez Gómez;Gaseosa Postobón Manzana;Bebidas;23139.02;2024-11-06
568;Jaime Quintero Gómez;Desinfectante Fabuloso;Limpieza;16002.18;2024-10-15
569;David Hoyos López;Arroz Roa;Alimentos;5837.02;2025-03-07
570;María González;Té Lipton Durazno;Bebidas;16541.32;2025-09-15
571;Sonia Alejandra Arias;Suavitel;Limpieza;11183.04;2024-11-11
572;José Libardo López Zambrano;Jugo Hit;Bebidas;13002.73;2025-03-22
573;Luz María Suárez;Gaseosa Postobón Manzana;Bebidas;16204.82;2024-10-13
574;Gloria Bautista;Fríjol Cargamanto;Granos;15296.99;2025-09-03
575;Jaime Vega Velásquez;Sal Refisal;Alimentos;11274.71;2025-03-14
576;José Alberto Montoya;Atún Van Camps;Alimentos;18343.66;2025-09-28
577;Johana Jessica González;Harina Pan;Alimentos;9434.85;2024-11-29
578;María Polo;Jabón Rey;Limpieza;18338.65;2025-09-01
579;María Antonia Gil;Desinfectante Fabuloso;Limpieza;6137.72;2024-10-19
580;Mauricio González;Jabón Rey;Limpieza;18031.97;2025-03-06
581;David Flórez;Aceite Premier;Alimentos;2530.25;2025-02-08
582;Cristian Anderson Aguilar;Agua Brisa con gas;Bebidas;6240.08;2024-10-31
583;Mauricio Hernández Herrera;Desinfectante Fabuloso;Limpieza;16050.95;2025-03-10
584;Jazmín Karen Estrada Mendoza;Maíz Blanco;Granos;21761.71;2025-04-02
585;Germán Gregorio Pérez Medina;Lavaloza Axion;Limpieza;29947.44;2025-06-27
586;León Wilmer Pinto Meneses;Trigo Integral;Granos;10785.07;2024-12-13
587;Alfonso Libardo Muñoz;Toallas de Cocina Scott;Limpieza;27539.48;2025-02-14
588;María Gloria Ochoa Becerra;Gaseosa Postobón Manzana;Bebidas;20924.32;2025-01-06
589;Aurora Cruz Jaramillo;Té Lipton Durazno;Bebidas;7383.4;2024-10-31
590;Reinel José Hernández Rojas;Papel Higiénico Familia;Limpieza;17626.43;2025-01-09
591;José José Arias;Papel Higiénico Familia;Limpieza;23592.88;2025-08-13
592;Vanessa Arias Delgado;Toallas de Cocina Scott;Limpieza;10877.14;2024-12-11
593;Carmen Sierra;Jugo de Guayaba del Valle;Bebidas;10058.1;2025-01-11
594;Carlos Cruz Quintero;Trigo Integral;Granos;24914.57;2025-09-02
595;Doris Pérez;Papel Higiénico Familia;Limpieza;3177.86;2024-12-23
596;Esther Milena Arias Barragán;Sal Refisal;Alimentos;27872.27;2025-03-28
597;John Juan Acosta Vásquez;Té Lipton Durazno;Bebidas;7991.63;2024-12-01
598;Ángel Antonio Acosta García;Jugo de Guayaba del Valle;Bebidas;5843.64;2025-03-10
599;Jaime Rafael Meza;Cloro Clorox;Limpieza;3421.43;2024-10-27
600;Diana Nubia Salazar Arboleda;Cloro Clorox;Limpieza;3469.75;2024-11-11
601;Hernando Felipe Ocampo Acosta;Maíz Pira;Granos;22086.03;2025-01-05
602;Gloria Rodríguez;Lentejas La Constancia;Alimentos;2145.08;2025-08-27
603;Andrea Ángel;Desinfectante Fabuloso;Limpieza;20281.0;2025-09-23
604;Jorge Castaño Córdoba;Arveja Verde;Granos;20215.08;2024-11-22
605;César Corredor Galindo;Gaseosa Postobón Manzana;Bebidas;9991.63;2025-02-04
606;León Sebastián Valencia;Fríjoles Diana;Alimentos;20264.36;2025-01-08
607;Johan Caro;Jabón Rey;Limpieza;27570.43;2025-04-30
608;Claudia Marlén Morales;Desinfectante Fabuloso;Limpieza;26702.86;2025-09-25
609;Arturo Palacios;Jabón Rey;Limpieza;29920.81;2025-04-30
610;Mario Valencia;Arveja Verde;Granos;7216.73;2025-04-25
611;Karen Gloria Beltrán;Coca-Cola;Bebidas;2259.48;2025-01-20
612;Luz Elisa Paz Amaya;Sal Refisal;Alimentos;9967.73;2025-09-10
613;Maicol Nelson Pérez Díaz;Avena;Granos;25829.67;2024-10-10
614;Andrés Romero;Fríjol Cargamanto;Granos;7398.72;2025-08-01
615;Esneider Gerardo Vera;Sal Refisal;Alimentos;6549.84;2025-02-26
616;Eugenia Diana Benítez;Fríjol Cargamanto;Granos;22120.75;2024-12-31
617;María Álvarez Forero;Sal Refisal;Alimentos;24141.49;2025-03-12
618;Wilmar Ferney Moreno;Suavitel;Limpieza;19106.73;2025-07-01
619;Daniel Quintero Rodríguez;Trigo Integral;Granos;16427.86;2025-07-11
620;María Chávez Rueda;Atún Van Camps;Alimentos;20739.16;2025-06-18
621;Diana Marcela García;Suavitel;Limpieza;15368.71;2025-06-29
622;Adrián Alfonso Hernández Jiménez;Jabón Rey;Limpieza;9301.99;2025-02-02
623;Jesús Osorio Hernández;Toallas de Cocina Scott;Limpieza;23105.19;2025-03-14
624;Antonio Figueroa Castellanos;Jugo de Guayaba del Valle;Bebidas;18308.9;2025-06-08
625;Dary Valencia;Azúcar Manuelita;Alimentos;20303.13;2025-09-03
626;Nelly Nancy Ortiz;Jabón Rey;Limpieza;20698.01;2025-09-14
627;Augusto Toro Hurtado;Fríjol Cargamanto;Granos;6472.07;2024-11-07
628;Nidia Serna Montes;Agua Cristal;Bebidas;19883.92;2024-12-09
629;Robinson Rueda;Gaseosa Postobón Manzana;Bebidas;19209.51;2025-07-28
630;Ferney Andrés Mesa Giraldo;Suavitel;Limpieza;15389.09;2025-02-23
631;Raúl Velasco Galvis;Maíz Pira;Granos;13643.68;2025-04-06
632;Judith Francy Sánchez Rangel;Lentejas Ramo;Granos;23332.07;2025-07-08
633;Daniela Jiménez;Harina Pan;Alimentos;16788.85;2024-10-24
634;Katherin Luz Vargas Romero;Agua Cristal;Bebidas;27682.85;2025-04-06
635;Jesús Emerson Caicedo Sarmiento;Arroz Roa;Alimentos;25205.67;2024-12-17
636;Víctor Juan Pardo Martínez;Suavitel;Limpieza;6607.04;2025-03-23
637;David Marlon Galeano Medina;Garbanzo;Granos;21048.27;2025-08-04
638;Luis García;Garbanzo;Granos;27168.9;2025-07-06
639;Yolima Enith Hernández García;Maíz Blanco;Granos;14696.1;2025-07-09
